date	round_id	phase	source	exact_query_or_seed	direction	hits	screened	included_keys	excluded_keys	notes
2026-08-04	closure-replacement-47	database-search	Crossref REST API	dataflow execution trace graph action firing guard dependency	query	938584	100	casalebrunet2018etg,casalebrunet2017interfaces,brunet2013guardtraces,cedersjo2016processesactors	-	C47-02; all 100 records title-screened; complete execution-trace graphs and meaning-preserving translation to firing-based actors change the represented guarantee and program-model boundaries; snapshot screening/crossref-closure-47-02.tsv
2026-08-04	closure-replacement-47	database-search	Crossref REST API	dataflow circuits excessive dynamism inductive invariants	query	423987	100	xu2023dynamism,xu2023invariants,xu2024spuriousdynamism,wen2025slackelastic,vijayaraghavan2009bounded	-	C47-03; all 100 records title-screened; latency and occupancy balancing extends the dataflow-circuit simplification lineage, while bounded latency-insensitive refinement adds a distinct compositional hardware boundary; snapshot screening/crossref-closure-47-03.tsv
2026-08-04	closure-replacement-47	database-search	Crossref REST API	mechanized dataflow hardware refinement dynamic HLS	query	989846	100	law2025dataflowcircuits,law2026hardware,tripakis2016tokenssignals,cheng2025latencytesting	tripakis2012tokenssignals,tripakis2014tokenssignals	C47-04; all 100 records title-screened; the retained fuller Tokens-vs-Signals journal article defines event-mapped cross-model conformance preserving throughput and latency; report and conference predecessors are reconciled once; snapshot screening/crossref-closure-47-04.tsv
2026-08-04	closure-replacement-47	database-search	Crossref REST API	property directed slicing timed Petri net dependency graph	query	784693	100	chariyathitipong2022tpnslicing,yu2015dynamicpnslicing,llorens2023pnslicing,klai2015tag	llorens2023pnslicing_alias	C47-05; all 100 records title-screened; structural, maximal-minimal token-contribution, MTL-property, and timed-aggregate reductions are distinguished, and the broken Llorens DOI alias is reconciled; snapshot screening/crossref-closure-47-05.tsv
2026-08-04	closure-replacement-47	database-search	Crossref REST API	slack elastic program dataflow circuit semantics	query	1140490	100	wen2025slackelastic,law2025dataflowcircuits,law2026hardware,gay2003intensional,gold1995petridataflow,stark1998fibrational,tripakis2016tokenssignals	tripakis2012tokenssignals,tripakis2014tokenssignals	C47-06; all 100 records title-screened; mechanized, intensional, Petri, fibrational, and hardware-conformance semantics are reconciled without a caller-input observer; two blank grants are nontechnical; snapshot screening/crossref-closure-47-06.tsv
2026-08-04	closure-replacement-47	database-search	Crossref REST API	exact caller input partition internal guard observation	query	973656	100	-	-	C47-07; all 100 records title-screened; caller identification, physical guards, exact partition functions, and control homonyms yield no requested program observer; one quoted multiline title parses correctly; snapshot screening/crossref-closure-47-07.tsv
2026-08-04	closure-replacement-47	database-search	Crossref REST API	selection site observation symbolic residual fiber	query	1638298	100	-	-	C47-08; all 100 records title-screened; site selection, optical fibers, statistical residuals, and symbolic-regression homonyms yield no target result; five blank records are versions of one supplemental dataset; snapshot screening/crossref-closure-47-08.tsv
2026-08-04	closure-replacement-47	database-search	Crossref REST API	requested root dataflow event inverse image	query	1497520	100	saundersevans2007dataflow	-	C47-09; all 100 records title-screened; represented event-structure dataflow semantics recurs, while inverse-image and imaging homonyms add no requested-root input fiber; two blank grants are nontechnical; snapshot screening/crossref-closure-47-09.tsv
2026-08-04	closure-replacement-47	database-search	Crossref REST API	dynamic dataflow guard trace input equivalence	query	1162633	100	rabinovich1996schematological,rabinovich1997partial,casalebrunet2018etg,casalebrunet2017interfaces,jonsson1994fullabstraction	jonsson1989fullabstraction	C47-10; all 100 records title-screened; the expanded fully abstract dataflow trace model and complete ETG guarantee are retained while the POPL predecessor is reconciled; one repeated blank grant is nontechnical; snapshot screening/crossref-closure-47-10.tsv
2026-08-04	closure-replacement-47	database-search	Crossref REST API	dataflow observer partial map caller inputs	query	532654	100	-	-	C47-11; all 100 records title-screened; unknown-input control observers, caller identifiers, public-administration records, and partial-map homonyms yield no dataflow caller-input observer; eight blank MAP Observer issue records are nontechnical; snapshot screening/crossref-closure-47-11.tsv
2026-08-04	closure-replacement-47	database-search	Crossref REST API	complete internal event observation enumeration residual	query	1310485	100	sears2018observationpolicies,hu2026minimalobservation	-	C47-12; all 100 records title-screened; policy-relative observer construction and minimal-event observation add discrete-event boundaries but no exact caller-input fibers with residuals; snapshot screening/crossref-closure-47-12.tsv
2026-08-04	closure-primary-screen-47	audit	Complete primary title screen	closure-primary-screen-round-47	audit	1200	1200	casalebrunet2018etg,tripakis2016tokenssignals,llorens2023pnslicing,jonsson1994fullabstraction,cedersjo2016processesactors,klai2015tag,yu2015dynamicpnslicing,xu2024spuriousdynamism,vijayaraghavan2009bounded,sears2018observationpolicies,hu2026minimalobservation	llorens2023pnslicing_alias,jonsson1989fullabstraction,tripakis2012tokenssignals,tripakis2014tokenssignals	Primary screener parsed and title-screened all 1200 occurrences, verified twelve 100-record snapshots, counted 1091 unique identifiers and 1005 unique nonblank normalized titles, resolved 20 blank nontechnical records representing 18 identifiers and one quoted multiline title, required reopen for complete ETGs, cross-level conformance, maximal-minimal slicing, and related changed semantic boundaries, and retired frozen round 48 unexecuted
2026-08-04	closure-independent-audit-47a	audit	Independent adversarial complete title audit	closure-independent-audit-round-47-a	audit	1200	1200	casalebrunet2018etg,tripakis2016tokenssignals,llorens2023pnslicing,vijayaraghavan2009bounded,jonsson1994fullabstraction,cedersjo2016processesactors,xu2024spuriousdynamism,sears2018observationpolicies,hu2026minimalobservation	llorens2023pnslicing_alias,jonsson1989fullabstraction	Reviewer independently parsed and screened every occurrence, counted 1091 unique identifiers and 1005 unique nonblank titles under protocol normalization, resolved all blank and multiline records, required reopen across complete trajectory, dataflow-hardware refinement, Petri slicing, and dynamic observation boundaries, and found no direct requested-site caller-input-fiber result
2026-08-04	closure-independent-audit-47b	audit	Second independent adversarial complete title audit	closure-independent-audit-round-47-b	audit	1200	1200	casalebrunet2018etg,tripakis2016tokenssignals,llorens2023pnslicing,yu2015dynamicpnslicing,xu2024spuriousdynamism	llorens2023pnslicing_alias	Second reviewer independently screened all 1200 occurrences, counted 1091 unique identifiers and 1005 unique nonblank titles under aggressive alphanumeric normalization, resolved 20 blank records and the one multiline record, required reopen for strengthened ETG completeness, cross-model conformance, and maximal-minimal token-contribution slicing, and found no complete target construction
2026-08-04	closure-replacement-49	database-search	Crossref REST API	execution trace graph complete dataflow all admissible trajectories	query	1133320	100	casalebrunet2018etg,casalebrunet2017interfaces,liang2026dataflowpruning	-	C49-01; all 100 records title-screened; complete ETG and interface-synthesis records are repeated candidates and add no changed object or guarantee; one title with two embedded newlines parses as one logical record; the exact-DOI duplicate Liang catalog row is removed in favor of liang2026dataflowpruning; snapshot screening/crossref-closure-49-01.tsv
2026-08-04	closure-replacement-49	database-search	Crossref REST API	dataflow process network execution trace graph complete dependencies	query	3164519	100	arras2016dkpn,oh2013portactor,casalebrunet2018etg,casalebrunet2017interfaces	-	C49-02; all 100 records title-screened; DKPN and the per-port hybrid actor model add distinct program-model boundaries, while complete ETG, interface, scheduling, and partitioning titles are repeated or supporting candidates; snapshot screening/crossref-closure-49-02.tsv
2026-08-04	closure-replacement-49	database-search	Crossref REST API	tokens signals conformance dataflow hardware throughput latency	query	411059	100	tripakis2016tokenssignals,vijayaraghavan2009bounded	-	C49-03; all 100 records title-screened; Tokens-vs-Signals and bounded latency-insensitive refinement are repeated canonical candidates and no record changes their represented objects or guarantees; snapshot screening/crossref-closure-49-03.tsv
