key	status	code	year	title	relation	artifact	execution	goal	evidence	priority	relevance	url
t:jetsettargetedfirmwarerehostingforembeddedsystems	excluded	E1-software-or-firmware-only	2021	Jetset: Targeted Firmware Rehosting for Embedded Systems						low	Jetset rehosts embedded firmware for analysis; the executed target is firmware rather than a hardware design model.	-
t:macemodelinferenceassistedconcolicexplorationforprotocolandvulnerabilitydiscovery	excluded	E1-software-or-firmware-only	2011	MACE: Model-inference-Assisted Concolic Exploration for Protocol and Vulnerability Discovery						low	MACE concolically explores executable network-protocol implementations to learn their state machines and find software vulnerabilities.	-
t:macrobasedcompilerforapartiallyreconfigurablecomputer	excluded	E2-formal-hardware-without-execution	2002	MACRO BASED COMPILER FOR A PARTIALLY RECONFIGURABLE COMPUTER						low	A macro-based compiler configures a partially reconfigurable computer, but neither compiler operation nor target configuration is a symbolic design execution study.	-
t:microprogramverificationconsiderednecessary	parked		1978	Microprogram verification considered necessary.						medium	Strict re-review remains unresolved: The title establishes microprogram verification but supplies neither its mechanism nor whether an architecture or RTL model participates, leaving firmware-only and Carter-like cross-level work indistinguishable.	-
t:modelcheckingbasedverificationforhardwaredesignsspecifiedusingbluespecsystem	excluded	E2-formal-hardware-without-execution	2007	Model-checking based Verification for Hardware Designs specified using Bluespec System						low	The Bluespec designs are verified explicitly by model checking, with no load-bearing symbolic-execution mechanism stated.	-
t:modelingandverificationofrandomizeddistributedrealtimesystems	excluded	E6-out-of-scope-artifact	1996	Modeling and verification of randomized distributed real-time systems						low	The randomized distributed real-time systems are protocol/system models, not digital hardware designs.	-
t:netspaanetworksecurityplanningarchitecture	excluded	E6-out-of-scope-artifact	2002	NetSPA : a Network Security Planning Architecture						low	NetSPA is a network-security planning architecture, so its graph/network model is not a digital hardware design.	-
t:opensocfabriconchipnetworkgeneratorusingchiseltogenerateaparameterizableonchipinterconnectfabric	excluded	E8-duplicate-or-superseded	2015	OpenSoC Fabric: On-Chip Network Generator Using Chisel to Generate a Parameterizable On-Chip Interconnect Fabric						low	This fallback-title entry is the same OpenSoC Fabric work represented by DOI 10.1145/2685342.2685351, which provides the canonical bibliographic record.	-
t:opensparcanopenplatformforhardwarereliabilityexperimentation	excluded	E4-analog-physical-or-postsilicon	2008	OpenSPARC : An Open Platform for Hardware Reliability Experimentation						low	OpenSPARC is supplied as a platform for reliability experiments, making fault/reliability behavior rather than symbolic design execution the subject.	-
t:optimizationandverificationtechniquesforhardwaresynthesisfromconcurrentactionorientedspecifications	excluded	E2-formal-hardware-without-execution	2008	Optimization and Verification Techniques for Hardware Synthesis from Concurrent Action-Oriented Specifications						low	The work verifies synthesis from concurrent action specifications but does not identify operational symbolic execution.	-
t:p2vsimasimulationandvisualizationtoolforthep2vcompiler	excluded	E2-formal-hardware-without-execution	2010	P2VSIM: A SIMULATION AND VISUALIZATION TOOL FOR THE P2V COMPILER						low	P2VSIM simulates and visualizes artifacts produced by the P2V compiler, but the record provides no symbolic execution of a hardware representation.	-
t:practicalapplicationsofindustrialoptimizationfromhighspeedembeddedcontrollerstolargediscreteutilitysystems	excluded	E6-out-of-scope-artifact	2014	Practical applications of industrial optimization: from high-speed embedded controllers to large discrete utility systems						low	This broad industrial-optimization work concerns controllers and utility systems as applications, not a symbolic hardware-execution method.	-
t:preciseabstractinterpretationofhardwaredesigns	excluded	E2-formal-hardware-without-execution	2018	Precise abstract interpretation of hardware designs						low	Abstract interpretation of hardware designs is formal analysis without the load-bearing operational symbolic-execution mechanism required here.	-
t:proficientfpgaexecutionofsecuredandapparentelectronicvotingmachineusingveriloghdl	excluded	E2-formal-hardware-without-execution	2014	Proficient FPGA Execution of Secured and Apparent Electronic Voting Machine Using Verilog HDL						low	Implementing an electronic voting machine in Verilog on an FPGA uses “execution” in the ordinary deployment sense, not symbolic verification.	-
t:qsymapracticalconcolicexecutionenginetailoredforhybridfuzzing	excluded	E1-software-or-firmware-only	2018	QSYM : A Practical Concolic Execution Engine Tailored for Hybrid Fuzzing						low	QSYM is a binary-software concolic engine for hybrid fuzzing and contains no hardware-design participant.	-
t:reinforcementlearningforsoftwarevulnerabilityanalysisasystematicreviewwithemphasisonccsourcecodeandstaticanalysis	excluded	E7-secondary-or-insubstantial	2026	Reinforcement Learning for Software Vulnerability Analysis: A Systematic Review with Emphasis on C/C++ Source Code and Static Analysis						low	This systematic review concerns reinforcement learning for software vulnerability analysis.	-
t:replaydebuggingfordistributedapplications	excluded	E1-software-or-firmware-only	2006	Replay debugging for distributed applications						low	Replay debugging targets distributed software applications and provides no hardware symbolic participant.	-
t:rtl2mmupathmultimupathsynthesiswithapplicationstohardwaresecurityverification	excluded	E2-formal-hardware-without-execution	2024	RTL2M$\mu$PATH: Multi-$\mu$PATH Synthesis with Applications to Hardware Security Verification						low	RTL2MμPATH performs formal path-model synthesis and symbolic information-flow analysis, but the abstract does not make operational symbolic execution load-bearing.	-
t:rtlfunctionaltestgenerationusingfactoredconcolicexecution	included		2017	RTL Functional Test Generation Using Factored Concolic Execution	core	rtl	concolic	test-coverage	experiment	high	The full thesis builds CORT from concrete RTL traces, cycle-by-cycle symbolic evaluation, branch-condition mutation and solving, and replayed factored explorations that grow a test-decision tree.	https://vtechworks.lib.vt.edu/items/80d935b2-6cb0-4c71-91bb-a16b6ccef2e6
t:rtlvpushbuttonverificationofsoftwareonhardware	parked		2021	rtlv : push-button verification of software on hardware						medium	Strict re-review remains unresolved: “Verification of software on hardware” could jointly execute a program against a symbolic RTL platform, but the title-only record cannot distinguish that from software-only proof over an abstract machine.	-
t:runtimesoctrustverificationusingintegratedsymbolicexecutionandsolver	excluded	E2-formal-hardware-without-execution	2018	Runtime SoC Trust Verification using Integrated Symbolic Execution and Solver						low	This runtime SoC-trust record corresponds to the PCH-style static segment and SAT/FPGA checking approach, not an explicit symbolic-store and path-predicate executor.	-
t:scalingconcolicexecutionofbinaryprogramsforsecurityapplications	excluded	E1-software-or-firmware-only	2013	Scaling Concolic Execution of Binary Programs for Security Applications						low	The work scales concolic execution of binary programs for security analysis and does not execute hardware designs.	-
t:scalingprobabilistictimingverificationofhardwareusingabstractionsindesignsourcecode	excluded	E8-duplicate-or-superseded	2011	Scaling probabilistic timing verification of hardware using abstractions in design source code						low	This title-key entry duplicates the 2011 FMCAD work already represented by DOI 10.5555/2157654.2157684.	-
t:secretsdanslecompilateurdetectiondefaiblesseslieesausecretdanslanalyseurstatiquedegcc	excluded	E1-software-or-firmware-only	2025	Secrets dans le Compilateur: Détection de Faiblesses Liées au Secret dans l’Analyseur Statique de GCC						low	The French title describes detecting secret-related weaknesses in GCC's static analyzer, so the artifact is compiler/software analysis rather than hardware.	-
t:selectivestateretentiondesignusingsymbolicsimulation	excluded	E3-symbolic-method-without-path-execution	2015	Selective State Retention Design using Symbolic Simulation						low	Final selective-lineage review excludes Selective State Retention Design using Symbolic Simulation: it is not one of the defining ancestors or direct comparators retained for the core map.	-
t:selectivesymbolicexecution	excluded	E1-software-or-firmware-only	2009	Selective Symbolic Execution						low	Selective symbolic execution is a general software-analysis approach and no hardware design is named.	-
t:semanticsdecisionproceduresandabstractionrefinementforsymbolictrajectoryevaluation	excluded	E3-symbolic-method-without-path-execution	2006	Semantics, Decision Procedures, and Abstraction Refinement for Symbolic Trajectory Evaluation						low	Final selective-lineage review excludes Semantics, Decision Procedures, and Abstraction Refinement for Symbolic Trajectory Evaluation: it is not one of the defining ancestors or direct comparators retained for the core map.	-
t:shiftlefthighlevelsynthesisverificationviaknowledgeaugmentedllmagent	excluded	E8-duplicate-or-superseded	2026	Shift-Left High-Level Synthesis Verification via Knowledge-Augmented LLM Agent						low	Duplicate title-key record for the HLS verification preprint; the canonical arXiv record is arxiv:2606.17128.	-
